Name,ID,data.classes,seed,optimizer_name,epoch,training.early_epoch,training.max_epoch,val_accuracy,val_loss,calculated_mean,calculated_std,artifacts
restless-hex-1350,p1og9xrz,"[mashed_potato,mixing_bowl,vacuum]",659,Adam,64,11,65,0.8220640420913696,0.8983417749404907,"[0.5792850255966187, 0.5319291353225708, 0.47442036867141724]","[0.29917970299720764, 0.3075443506240845, 0.32688143849372864]","['2pgBkiYJ3BEXzGtiutGFv6_10.pth', '2pgBkiYJ3BEXzGtiutGFv6_65.pth']"
elusive-gargoyle-1349,lawzqqde,"[paddle,maillot,mud_turtle]",9986,Adam,50,15,51,0.7929824590682983,1.1282689571380615,"[0.5092664957046509, 0.49296921491622925, 0.4552372097969055]","[0.2760467231273651, 0.2659909427165985, 0.2842547595500946]","['EvhKmPqTG4suCa3shFuk6t_14.pth', 'EvhKmPqTG4suCa3shFuk6t_51.pth']"
wicked-enchantment-1347,phkh9ufq,"[ant,siamese_cat,vacuum]",2511,SGD,62,16,63,0.7797619104385376,0.7836543917655945,"[0.5443124771118164, 0.5150308012962341, 0.45932552218437195]","[0.29331883788108826, 0.29315945506095886, 0.31124821305274963]","['CYKGWeMwkxvdNUfAgNUTeH_15.pth', 'CYKGWeMwkxvdNUfAgNUTeH_63.pth']"
endless-specter-1346,dpvg0k8w,"[black_and_gold_garden_spider,mixing_bowl,crash_helmet]",4282,SGD,53,12,54,0.843406617641449,0.5946168303489685,"[0.5011695027351379, 0.486886590719223, 0.42671769857406616]","[0.2902236878871918, 0.2847491204738617, 0.30190035700798035]","['3hNNgofpzfYG65ZHfA3cPU_11.pth', '3hNNgofpzfYG65ZHfA3cPU_54.pth']"
wicked-scream-1345,eeyop51p,"[necklace,breakwater,trombone]",9339,SGD,26,11,27,0.8793503642082214,0.3978393673896789,"[0.533647358417511, 0.5141776204109192, 0.5007840394973755]","[0.30102968215942383, 0.30198416113853455, 0.3148336112499237]","['2jGPzZJrJNxU6ujivotyAi_10.pth', '2jGPzZJrJNxU6ujivotyAi_27.pth']"
vacant-beast-1344,kpwagwdh,"[barn_spider,pug,breakwater]",8800,Adam,64,14,65,0.7681818008422852,1.8557558059692385,"[0.4723449945449829, 0.47298794984817505, 0.451889306306839]","[0.2677387297153473, 0.26237621903419495, 0.2826743423938751]","['SfH9bMjQWq8rFpzsaWLLvK_13.pth', 'SfH9bMjQWq8rFpzsaWLLvK_65.pth']"
unsettling-scream-1343,8v7j1q7j,"[breakwater,running_shoe,mixing_bowl]",6287,SGD,51,14,52,0.8307322859764099,0.6462230682373047,"[0.5178992748260498, 0.5039118528366089, 0.4850257337093353]","[0.28022700548171997, 0.28117093443870544, 0.30005204677581787]","['FoaEBjyQ4pKQibmRdfLE73_13.pth', 'FoaEBjyQ4pKQibmRdfLE73_52.pth']"
ghostly-fantasy-1342,d3hhz4js,"[pajama,schooner,black_and_gold_garden_spider]",1930,Adam,70,16,71,0.92949640750885,0.3644361197948456,"[0.5037416815757751, 0.5023298263549805, 0.4697614908218384]","[0.26076483726501465, 0.2536565065383911, 0.2829560935497284]","['SAxo8rRqbJmK33q6GPME5F_15.pth', 'SAxo8rRqbJmK33q6GPME5F_71.pth']"
uncanny-force-1341,q0kexl4b,"[indigo_bunting,mashed_potato,vizsla]",7125,SGD,42,10,43,0.9035897254943848,0.3334388732910156,"[0.4936072826385498, 0.4637037217617035, 0.35763436555862427]","[0.24639125168323517, 0.23583801090717316, 0.24705743789672852]","['AhMocMYCive6EuoUi6ugpm_9.pth', 'AhMocMYCive6EuoUi6ugpm_43.pth']"
moonlit-poltergeist-1340,3drumooq,"[siamese_cat,indigo_bunting,strawberry]",197,SGD,46,18,47,0.9512735605239868,0.1973342150449752,"[0.5149713158607483, 0.44569262862205505, 0.375923752784729]","[0.2740687429904938, 0.2732201814651489, 0.28248459100723267]","['NDa4yfErR3P8vx3gH5PNt9_17.pth', 'NDa4yfErR3P8vx3gH5PNt9_47.pth']"
faded-husk-1339,e9l4fdxx,"[dock,schooner,sea_slug]",7777,SGD,35,14,36,0.8815330862998962,0.4726242125034332,"[0.46110132336616516, 0.45183324813842773, 0.4254785180091858]","[0.27110347151756287, 0.26556968688964844, 0.289907842874527]","['ab55LnvwtcNZaL35HXPMoF_13.pth', 'ab55LnvwtcNZaL35HXPMoF_36.pth']"
elusive-bat-1338,5uwwns0r,"[pick,barn_spider,borzoi]",2931,SGD,67,15,68,0.7933884263038635,0.7359548807144165,"[0.4895125925540924, 0.46023496985435486, 0.4164866507053375]","[0.2990280091762543, 0.2919354736804962, 0.30337366461753845]","['BqRooaH5Swg6vDo5dbkhjd_14.pth', 'BqRooaH5Swg6vDo5dbkhjd_68.pth']"
forlorn-mummy-1337,in9g0hfn,"[schooner,red_wolf,chambered_nautilus]",8004,SGD,41,10,42,0.7699248194694519,1.1627854108810425,"[0.4606480598449707, 0.4627630114555359, 0.4335147738456726]","[0.2740730345249176, 0.2661404311656952, 0.2828264534473419]","['MGv5F8ZBgXAnhZ6rCMynQU_9.pth', 'MGv5F8ZBgXAnhZ6rCMynQU_42.pth']"
ghostly-darkness-1336,4mxpalgd,"[carpenter's_kit,cellular_telephone,bolete]",2327,SGD,52,11,53,0.8086956739425659,0.811995804309845,"[0.4935002028942108, 0.46113139390945435, 0.4119877517223358]","[0.30614155530929565, 0.30066239833831787, 0.31291961669921875]","['6j5f2rtALKeDF7JSP3XkNe_10.pth', '6j5f2rtALKeDF7JSP3XkNe_53.pth']"
frightful-labyrinth-1335,2zhllbve,"[breakwater,ibizan_hound,angora]",4389,Adam,44,12,45,0.8514851331710815,0.7215251326560974,"[0.47748130559921265, 0.4728478491306305, 0.4490087628364563]","[0.253460556268692, 0.25105518102645874, 0.27618110179901123]","['Q2h9HWkTfhNyquMxRtAMVV_11.pth', 'Q2h9HWkTfhNyquMxRtAMVV_45.pth']"
endless-incantation-1334,ck1v3euw,"[paddle,indigo_bunting,tow_truck]",8958,Adam,42,15,43,0.8616600632667542,0.6507976055145264,"[0.47228899598121643, 0.48796793818473816, 0.43230605125427246]","[0.2632966935634613, 0.2540254294872284, 0.2785012722015381]","['Z2RCRcgYPP6fJQeJCG2Rvd_14.pth', 'Z2RCRcgYPP6fJQeJCG2Rvd_43.pth']"
tricky-skeleton-1333,6i3lff4f,"[soft-coated_wheaten_terrier,barn_spider,limpkin]",4218,Adam,42,15,43,0.8404558300971985,0.8365679383277893,"[0.46486547589302063, 0.4551275074481964, 0.37969207763671875]","[0.25010940432548523, 0.24204771220684052, 0.25456956028938293]","['6cxhzR9M9m9vK6Y9D9jn4n_14.pth', '6cxhzR9M9m9vK6Y9D9jn4n_43.pth']"
sleepless-veil-1332,swj28yh3,"[cellular_telephone,borzoi,appenzeller]",202,SGD,50,11,51,0.7809139490127563,0.7597289681434631,"[0.4822808802127838, 0.4667881727218628, 0.42262235283851624]","[0.29386666417121887, 0.2890865206718445, 0.29606860876083374]","['YkpPZ9FTG4kinJwxz5pxSR_10.pth', 'YkpPZ9FTG4kinJwxz5pxSR_51.pth']"
moonlit-werewolf-1331,c2fhqu4l,"[wire-haired_fox_terrier,chimpanzee,vizsla]",3510,SGD,41,19,42,0.7919999957084656,1.209184169769287,"[0.4747406244277954, 0.4483124613761902, 0.37616175413131714]","[0.2545359432697296, 0.2471926212310791, 0.25033530592918396]","['RGSKqWM4ZsRtxqptPjPhBu_18.pth', 'RGSKqWM4ZsRtxqptPjPhBu_42.pth']"
dreadful-bones-1330,dpfu7jzp,"[missile,siamese_cat,barn_spider]",4931,SGD,63,19,64,0.8313090205192566,0.6761045455932617,"[0.47356438636779785, 0.46225765347480774, 0.44133636355400085]","[0.27735435962677, 0.2714826464653015, 0.28849077224731445]","['J2WRjBDVuACSPKrFnBaHcd_18.pth', 'J2WRjBDVuACSPKrFnBaHcd_64.pth']"
forlorn-dance-1329,bx82y5nu,"[angora,paddle,canoe]",5535,Adam,49,16,50,0.7153179049491882,1.402958869934082,"[0.47667789459228516, 0.46981823444366455, 0.4424125850200653]","[0.2656221389770508, 0.2578769028186798, 0.27823883295059204]","['gSX57bikkBKU7BnXhFM8Na_15.pth', 'gSX57bikkBKU7BnXhFM8Na_50.pth']"
murky-cobweb-1328,i2te5vdl,"[otterhound,mud_turtle,trombone]",9925,SGD,49,17,50,0.8424543738365173,0.6087729930877686,"[0.5032380819320679, 0.46577325463294983, 0.41547998785972595]","[0.3076493442058563, 0.3038412928581238, 0.3103325664997101]","['XVjPuAPSZCNCEePJvUiMyR_16.pth', 'XVjPuAPSZCNCEePJvUiMyR_50.pth']"
phantasmal-goblin-1327,llh2zzgg,"[planetarium,trombone,missile]",5791,Adam,59,11,60,0.7671957612037659,1.5029758214950562,"[0.4874587655067444, 0.4837583899497986, 0.48016902804374695]","[0.3068234622478485, 0.3033066391944885, 0.32146161794662476]","['XMBs3TnEeo3Q9kzUjWaBcU_10.pth', 'XMBs3TnEeo3Q9kzUjWaBcU_60.pth']"
shadowed-jitter-1326,ujd78i70,"[mud_turtle,limpkin,acoustic_guitar]",1707,Adam,48,17,49,0.8913043737411499,0.5214094519615173,"[0.5048830509185791, 0.46851131319999695, 0.3885437548160553]","[0.29709592461586, 0.29179906845092773, 0.3049171268939972]","['WefoF4hVsuLP6vsKqHqtCn_16.pth', 'WefoF4hVsuLP6vsKqHqtCn_49.pth']"
wicked-pitchfork-1325,0ltnvrlu,"[vacuum,wire-haired_fox_terrier,sewing_machine]",5172,SGD,64,10,65,0.7253521084785461,0.9853841066360474,"[0.5664123892784119, 0.5368302464485168, 0.5051518678665161]","[0.31148114800453186, 0.31724104285240173, 0.33083704113960266]","['oPysGNR3B85tPq4vsRwgjB_9.pth', 'oPysGNR3B85tPq4vsRwgjB_65.pth']"
faded-apparition-1324,6hmo73nm,"[ant,breakwater,vacuum]",5249,Adam,32,10,33,0.8835691213607788,0.5722808837890625,"[0.5451056361198425, 0.5377081036567688, 0.4965112507343292]","[0.28719210624694824, 0.2842363715171814, 0.3110050559043884]","['UJ9k6nimt8GgMp9HwTNGrH_9.pth', 'UJ9k6nimt8GgMp9HwTNGrH_33.pth']"
dire-witch-1323,vclel2zx,"[lesser_panda,crash_helmet,dock]",6528,SGD,29,13,30,0.8798955678939819,0.436204046010971,"[0.45549044013023376, 0.4461296796798706, 0.40975457429885864]","[0.2829628586769104, 0.2787525951862335, 0.2909080684185028]","['KSjbCijc4ixAFSUeRQLirF_12.pth', 'KSjbCijc4ixAFSUeRQLirF_30.pth']"
abominable-fog-1322,hdy69vrf,"[otterhound,sewing_machine,mashed_potato]",7392,Adam,53,12,54,0.8911290168762207,0.5621498227119446,"[0.5394122004508972, 0.4880490005016327, 0.41979047656059265]","[0.28777095675468445, 0.28923773765563965, 0.3013207018375397]","['NuvhzzmibYAft3xWrAB4iZ_11.pth', 'NuvhzzmibYAft3xWrAB4iZ_54.pth']"
paranormal-possession-1321,dw2h9lj8,"[mixing_bowl,sea_slug,chimpanzee]",5855,SGD,52,10,53,0.875,0.5093458890914917,"[0.46395939588546753, 0.4333157241344452, 0.3716311454772949]","[0.28262728452682495, 0.27426138520240784, 0.27483850717544556]","['W7KAyX52r3o7Fmv99f4s8G_9.pth', 'W7KAyX52r3o7Fmv99f4s8G_53.pth']"
twisted-claw-1320,j2u5v2tf,"[carpenter's_kit,chimpanzee,pick]",8164,SGD,55,18,56,0.8293333053588867,0.7419004440307617,"[0.5053585171699524, 0.48268190026283264, 0.4489213526248932]","[0.31114649772644043, 0.30749136209487915, 0.31103742122650146]","['gRdrMZNh5aomjxncJ7LhYj_17.pth', 'gRdrMZNh5aomjxncJ7LhYj_56.pth']"
murky-cauldron-1319,rpqmgr1q,"[acoustic_guitar,pajama,paddle]",854,Adam,24,14,25,0.772522509098053,1.276686191558838,"[0.5353390574455261, 0.4824846088886261, 0.4427936375141144]","[0.3111995756626129, 0.30737221240997314, 0.3201989531517029]","['9z7zZCtXu9fknCqgWPcaUN_13.pth', '9z7zZCtXu9fknCqgWPcaUN_25.pth']"
intangible-trouble-1318,nbxganq5,"[trombone,red_wolf,wire-haired_fox_terrier]",4737,Adam,47,10,48,0.8842729926109314,0.5027696490287781,"[0.4873230457305908, 0.45664259791374207, 0.3991365134716034]","[0.30108073353767395, 0.2958023250102997, 0.3015921413898468]","['J7yLPERDpwcjAgidJGkWBR_9.pth', 'J7yLPERDpwcjAgidJGkWBR_48.pth']"
ethereal-spider-1317,6rsxvtrh,"[necklace,cellular_telephone,ibizan_hound]",698,SGD,55,12,56,0.806658148765564,0.6772945523262024,"[0.5324053764343262, 0.49938103556632996, 0.4631431996822357]","[0.2999568283557892, 0.2984747290611267, 0.3114628493785858]","['idEi8UfDDxNDoqmDiG2Pxy_11.pth', 'idEi8UfDDxNDoqmDiG2Pxy_56.pth']"
lurking-beast-1316,qynav7dy,"[schooner,otterhound,mixing_bowl]",3696,SGD,61,19,62,0.8815566897392273,0.5289583802223206,"[0.5364593863487244, 0.533495306968689, 0.5162510275840759]","[0.2713555693626404, 0.26789936423301697, 0.2896732687950134]","['mWEy4mSg7FpQzUq92ZaPnj_18.pth', 'mWEy4mSg7FpQzUq92ZaPnj_62.pth']"
unearthly-force-1315,qef0df8i,"[ibizan_hound,ant,pick]",1636,SGD,65,19,66,0.7833753228187561,0.8234401345252991,"[0.5152965188026428, 0.4820643961429596, 0.40618056058883667]","[0.28465735912323, 0.27670904994010925, 0.29397404193878174]","['bnYeDMbZM3nVqyrM27tM3D_18.pth', 'bnYeDMbZM3nVqyrM27tM3D_66.pth']"
moonlit-ember-1314,5ecbmnh7,"[mud_turtle,chimpanzee,trombone]",7280,SGD,57,14,58,0.7985436916351318,0.7431164979934692,"[0.47298291325569153, 0.45051929354667664, 0.4027985632419586]","[0.2986108362674713, 0.29420962929725647, 0.29452812671661377]","['apcVcbgpdLKvhdCqczpvK4_13.pth', 'apcVcbgpdLKvhdCqczpvK4_58.pth']"
ethereal-witch-1313,va69n2ye,"[pug,maillot,chimpanzee]",7554,SGD,58,14,59,0.713458776473999,1.2567720413208008,"[0.4845964014530182, 0.47211551666259766, 0.4287702143192291]","[0.28442367911338806, 0.2769336998462677, 0.2779134213924408]","['6m6vZjrVUSFswzM5ZDjA6c_13.pth', '6m6vZjrVUSFswzM5ZDjA6c_59.pth']"
forlorn-fang-1312,4bnf4qe1,"[paddle,ant,trombone]",3581,Adam,54,14,55,0.7725274562835693,1.9302053451538088,"[0.5101991891860962, 0.4853374660015106, 0.42875462770462036]","[0.2992432117462158, 0.2929272949695587, 0.30850744247436523]","['UF65GJoJWWhsogtWB47CjD_13.pth', 'UF65GJoJWWhsogtWB47CjD_55.pth']"
wavering-shadow-1311,pwu165c6,"[tow_truck,trombone,canoe]",1291,Adam,28,16,29,0.8402438759803772,0.7988531589508057,"[0.49031081795692444, 0.4721335172653198, 0.4458504021167755]","[0.30371326208114624, 0.3011021912097931, 0.31374529004096985]","['4Hwnhj4psanPs4Wdwxph9V_15.pth', '4Hwnhj4psanPs4Wdwxph9V_29.pth']"
forlorn-pitchfork-1310,vd33rec7,"[cellular_telephone,american_lobster,mashed_potato]",6585,SGD,51,14,52,0.8260869383811951,0.6316653490066528,"[0.5355772376060486, 0.4583054184913635, 0.39699339866638184]","[0.2961593270301819, 0.29533571004867554, 0.30522382259368896]","['ZXtc2ee7SpmNdfShy3QCwZ_13.pth', 'ZXtc2ee7SpmNdfShy3QCwZ_52.pth']"
vacant-ghoul-1309,wvi0hk5a,"[maillot,acoustic_guitar,trombone]",1853,SGD,58,12,59,0.7594070434570312,0.887739896774292,"[0.5453358292579651, 0.49091649055480957, 0.4491286277770996]","[0.33926883339881897, 0.3390037715435028, 0.3492666184902191]","['fsprpwvqme6kgnxwkg6rtQ_11.pth', 'fsprpwvqme6kgnxwkg6rtQ_59.pth']"
fearsome-void-1308,swaf8rnx,"[black_and_gold_garden_spider,police_van,wire-haired_fox_terrier]",5232,SGD,47,15,48,0.943942129611969,0.2319165617227554,"[0.44711557030677795, 0.45693886280059814, 0.39489689469337463]","[0.256773442029953, 0.25065815448760986, 0.26695317029953003]","['BQ7nRLKHTabNK5jMxFySPj_14.pth', 'BQ7nRLKHTabNK5jMxFySPj_48.pth']"
venomous-seance-1307,ke8hnaqz,"[bolete,mashed_potato,sea_slug]",3763,SGD,45,14,46,0.8106212615966797,0.6811655163764954,"[0.4566056430339813, 0.4034702181816101, 0.3090766966342926]","[0.27269241213798523, 0.25534653663635254, 0.24786022305488586]","['WAvEVUqV2K2bHxRTLrQ5i2_13.pth', 'WAvEVUqV2K2bHxRTLrQ5i2_46.pth']"
forgotten-portal-1306,mndmc2wm,"[cellular_telephone,ruddy_turnstone,soft-coated_wheaten_terrier]",3304,Adam,38,14,39,0.9164733290672302,0.3611210286617279,"[0.5049722194671631, 0.4838995933532715, 0.4488379657268524]","[0.27171817421913147, 0.2674986720085144, 0.2789154052734375]","['HmB2X4offcJPuq2oLZcrds_13.pth', 'HmB2X4offcJPuq2oLZcrds_39.pth']"
scary-fang-1305,khjn3mdd,"[pug,red_wolf,carpenter's_kit]",1495,SGD,25,10,26,0.7936962842941284,0.8441174626350403,"[0.4980454444885254, 0.472944051027298, 0.41962239146232605]","[0.286109060049057, 0.2787403166294098, 0.28716376423835754]","['jy7iX9wbzT4m3oEbTDuJBq_9.pth', 'jy7iX9wbzT4m3oEbTDuJBq_26.pth']"
toxic-imp-1304,p81upw5i,"[mashed_potato,crash_helmet,mud_turtle]",7994,Adam,58,15,59,0.8776978254318237,0.5467159152030945,"[0.5070343017578125, 0.4598037898540497, 0.39062196016311646]","[0.28455090522766113, 0.2778461277484894, 0.28488197922706604]","['Hfk6ebqjua8ve73r5UK7bX_14.pth', 'Hfk6ebqjua8ve73r5UK7bX_59.pth']"
fearsome-poltergeist-1303,6dv1sx9s,"[barometer,maillot,ant]",1998,SGD,63,16,64,0.6943620443344116,1.807166337966919,"[0.5465902090072632, 0.5192525386810303, 0.449209988117218]","[0.2810750901699066, 0.27765989303588867, 0.30102887749671936]","['GyGfgwSpLuXdwSbhvqv5pV_15.pth', 'GyGfgwSpLuXdwSbhvqv5pV_64.pth']"
unraveling-howl-1302,ucy0xdu0,"[strawberry,crash_helmet,mashed_potato]",663,Adam,58,14,59,0.9189526438713074,0.4727199971675873,"[0.5547276735305786, 0.4463682770729065, 0.3814363479614258]","[0.29585710167884827, 0.30329275131225586, 0.30882635712623596]","['73b3P3hVQmcCJGcA6MLKLX_13.pth', '73b3P3hVQmcCJGcA6MLKLX_59.pth']"
phantasmal-incantation-1301,2aymggwe,"[lesser_panda,ruddy_turnstone,soft-coated_wheaten_terrier]",3748,Adam,40,10,41,0.8983606696128845,0.3761468827724457,"[0.4744098484516144, 0.45743486285209656, 0.4023783206939697]","[0.24644392728805542, 0.24042490124702454, 0.24976271390914917]","['nYxx7jBmSN35N6w7oSSGSX_9.pth', 'nYxx7jBmSN35N6w7oSSGSX_41.pth']"
endless-nightmare-1300,rosslvaf,"[pug,ruddy_turnstone,pajama]",4413,Adam,59,12,60,0.8768212199211121,0.6453462243080139,"[0.51627516746521, 0.48049843311309814, 0.4482792615890503]","[0.2607625424861908, 0.25633761286735535, 0.2666204869747162]","['LWiHBSiWP3DfbomSoUV4c3_11.pth', 'LWiHBSiWP3DfbomSoUV4c3_60.pth']"
cryptic-wraith-1299,9nq6quww,"[police_van,canoe,appenzeller]",5530,Adam,76,18,77,0.9050991535186768,0.4753711819648742,"[0.44884565472602844, 0.4510189890861511, 0.41208747029304504]","[0.26907673478126526, 0.2639305591583252, 0.2736920118331909]","['KRQ2DxxzrJiqbsfcmfapN7_17.pth', 'KRQ2DxxzrJiqbsfcmfapN7_77.pth']"
vacant-ghoul-1298,ztqc6k0p,"[mud_turtle,pick,wire-haired_fox_terrier]",5575,Adam,39,11,40,0.8886792659759521,0.3918167054653168,"[0.5098597407341003, 0.47122621536254883, 0.4210161566734314]","[0.29227349162101746, 0.28703418374061584, 0.29844337701797485]","['mGWPWxmJPK9Viy85RYmWU7_10.pth', 'mGWPWxmJPK9Viy85RYmWU7_40.pth']"
creepy-magic-1297,fmirman5,"[airedale,barometer,dock]",8901,SGD,75,10,76,0.8752025961875916,0.4549805521965027,"[0.50098717212677, 0.48656484484672546, 0.4512964189052582]","[0.2719019651412964, 0.27196377515792847, 0.29042544960975647]","['PK5kbkP6VPTSWXzA9RA8NU_9.pth', 'PK5kbkP6VPTSWXzA9RA8NU_76.pth']"
magical-mirage-1296,uzbvnkm0,"[airedale,tow_truck,indigo_bunting]",7526,Adam,48,10,49,0.9102902412414552,0.4687934517860412,"[0.46993929147720337, 0.47712278366088867, 0.40503448247909546]","[0.256898432970047, 0.24980489909648895, 0.26776430010795593]","['nCJjUTpqUe6C2XzjnRXaVs_9.pth', 'nCJjUTpqUe6C2XzjnRXaVs_49.pth']"
tenebrous-incantation-1295,pg8hkp3m,"[cellular_telephone,pick,canoe]",9474,Adam,38,15,39,0.7603748440742493,1.2074934244155884,"[0.5041123628616333, 0.4780083894729614, 0.4514082074165344]","[0.3099944293498993, 0.3055369555950165, 0.3194628357887268]","['nZB9W3KH8JcDARcMUbVgbu_14.pth', 'nZB9W3KH8JcDARcMUbVgbu_39.pth']"
abominable-pitchfork-1294,wziewdmr,"[vizsla,appenzeller,trombone]",5864,Adam,66,18,67,0.8894230723381042,0.5956371426582336,"[0.4948645830154419, 0.45692384243011475, 0.3920765221118927]","[0.2875118851661682, 0.28314220905303955, 0.29099130630493164]","['aeFCERcESoGbB7F9U6iREq_17.pth', 'aeFCERcESoGbB7F9U6iREq_67.pth']"
arcane-labyrinth-1293,ktlkupgy,"[barometer,chimpanzee,vizsla]",6776,SGD,47,19,48,0.8578784465789795,0.5634483098983765,"[0.4864695370197296, 0.4580273926258087, 0.39156001806259155]","[0.2634921669960022, 0.26032862067222595, 0.2674137353897095]","['mwRZKig8QpGnHuuxUGuGmj_18.pth', 'mwRZKig8QpGnHuuxUGuGmj_48.pth']"
restless-seance-1292,il01fybs,"[vizsla,cellular_telephone,breakwater]",1306,SGD,79,14,80,0.8673267364501953,0.5044267773628235,"[0.4929819107055664, 0.4720853269100189, 0.43102121353149414]","[0.268356591463089, 0.2654234766960144, 0.2880175709724426]","['ekDCZxna9Z5sVEHYpqiCeh_13.pth', 'ekDCZxna9Z5sVEHYpqiCeh_80.pth']"
abominable-ripple-1290,22btl51b,"[red_wolf,soft-coated_wheaten_terrier,limpkin]",7392,Adam,50,10,51,0.5892857313156128,10.153937339782717,"[0.46746960282325745, 0.4567570090293884, 0.3708381950855255]","[0.23938018083572388, 0.2313908487558365, 0.24056662619113922]","['UsJ6WfXdevDyfrg2NawvM2_9.pth', 'UsJ6WfXdevDyfrg2NawvM2_51.pth']"
possessed-relic-1289,z5ddoihx,"[planetarium,schooner,strawberry]",5592,Adam,40,11,41,0.9554937481880188,0.1770974248647689,"[0.5412914156913757, 0.47359833121299744, 0.4647381603717804]","[0.27795857191085815, 0.2889379560947418, 0.31353873014450073]","['FnJXHuEeWoYneZbBwBPq3Q_10.pth', 'FnJXHuEeWoYneZbBwBPq3Q_41.pth']"
murky-magic-1288,zyqhpue8,"[acoustic_guitar,barn_spider,airedale]",9721,SGD,59,10,60,0.8073047995567322,0.7846201062202454,"[0.5089156031608582, 0.46251916885375977, 0.3989523947238922]","[0.31217697262763977, 0.3055828809738159, 0.31510454416275024]","['BhTRi5xgHVmSBJabbTXnku_9.pth', 'BhTRi5xgHVmSBJabbTXnku_60.pth']"
ethereal-shadow-1287,qxzy4uu2,"[canoe,ibizan_hound,trombone]",1663,SGD,36,15,37,0.8268015384674072,0.6282482743263245,"[0.4888104498386383, 0.4646657109260559, 0.4220942258834839]","[0.2981463372707367, 0.2934456169605255, 0.3078646957874298]","['Gip6BbDvq5ugrDz4pwKYQ8_14.pth', 'Gip6BbDvq5ugrDz4pwKYQ8_37.pth']"
moonlit-scythe-1286,s8cbzvq6,"[appenzeller,pajama,acoustic_guitar]",5450,SGD,51,10,52,0.855039656162262,0.6042304635047913,"[0.5237634778022766, 0.4696281850337982, 0.4177440106868744]","[0.31386226415634155, 0.3102578818798065, 0.31780245900154114]","['JAnp6hD8jaRsRriQC95otX_9.pth', 'JAnp6hD8jaRsRriQC95otX_52.pth']"
phantasmal-wraith-1285,q9wnrw9z,"[planetarium,pajama,ibizan_hound]",9555,Adam,56,17,57,0.9195046424865724,0.4815945327281952,"[0.4881827235221863, 0.4585472047328949, 0.4308537542819977]","[0.27237772941589355, 0.2654491662979126, 0.28583213686943054]","['RsxfzMhbW8r9i2apBnnrDN_16.pth', 'RsxfzMhbW8r9i2apBnnrDN_57.pth']"
hollow-orb-1284,91e1plw4,"[acoustic_guitar,borzoi,barn_spider]",3627,Adam,79,16,80,0.9018087983131408,0.5783815979957581,"[0.5055992007255554, 0.46221810579299927, 0.4050113260746002]","[0.31564587354660034, 0.3083254098892212, 0.3191172182559967]","['PrDMkYUmBANmYhCwEyrmzV_15.pth', 'PrDMkYUmBANmYhCwEyrmzV_80.pth']"
twisted-dance-1283,zh4ryihl,"[mixing_bowl,ibizan_hound,paddle]",2693,SGD,34,14,35,0.7975543737411499,0.7152589559555054,"[0.5069813132286072, 0.4837239384651184, 0.4385220408439636]","[0.27624043822288513, 0.27092909812927246, 0.29029855132102966]","['KprUqkPc2HiRLrYaLDWBPF_13.pth', 'KprUqkPc2HiRLrYaLDWBPF_35.pth']"
devilish-moon-1282,no0jlifm,"[strawberry,barometer,indigo_bunting]",9789,Adam,64,11,65,0.9815546870231628,0.0925653800368309,"[0.5421374440193176, 0.4682319760322571, 0.391012579202652]","[0.2768665552139282, 0.28559860587120056, 0.29958611726760864]","['m5mGBAaNnuHcjCJXt2LDT7_10.pth', 'm5mGBAaNnuHcjCJXt2LDT7_65.pth']"
cryptic-dance-1281,no520v8o,"[wire-haired_fox_terrier,barn_spider,trombone]",5915,SGD,34,17,35,0.8104906678199768,0.8548387885093689,"[0.4936818778514862, 0.46232330799102783, 0.4209290146827698]","[0.317125141620636, 0.3125646710395813, 0.32042548060417175]","['FJ4PcqHxFFyKdbAVHhAv4G_16.pth', 'FJ4PcqHxFFyKdbAVHhAv4G_35.pth']"
devilish-thorn-1280,4y8pou9w,"[soft-coated_wheaten_terrier,barometer,sewing_machine]",3157,Adam,28,19,29,0.7371794581413269,1.1580241918563845,"[0.5239832401275635, 0.4904076159000397, 0.44794535636901855]","[0.2849041521549225, 0.2867344319820404, 0.2983458936214447]","['7yFkU7JnBhZ3qBYRs5MVp7_18.pth', '7yFkU7JnBhZ3qBYRs5MVp7_29.pth']"
ghastly-cat-1279,26ywqmzr,"[soft-coated_wheaten_terrier,chimpanzee,american_lobster]",9914,SGD,35,11,36,0.731272280216217,1.6569252014160156,"[0.4824770987033844, 0.4395408630371094, 0.3857608735561371]","[0.2698958218097687, 0.2616010010242462, 0.26163652539253235]","['m89fA5c3wmJibqDTjSz26E_10.pth', 'm89fA5c3wmJibqDTjSz26E_36.pth']"
howling-nightmare-1278,3mfb0ag2,"[borzoi,mashed_potato,necklace]",6668,Adam,27,18,28,0.9079837799072266,0.4976896941661834,"[0.5454729795455933, 0.5005345344543457, 0.43712136149406433]","[0.2743082344532013, 0.2739689350128174, 0.28838014602661133]","['bDvfb7YjFuoHoJD7xWJpgB_17.pth', 'bDvfb7YjFuoHoJD7xWJpgB_28.pth']"
eerie-rift-1277,hqrfhavo,"[american_lobster,lesser_panda,mixing_bowl]",1059,Adam,39,14,40,0.8802902102470398,0.6726559400558472,"[0.5008769631385803, 0.4427247643470764, 0.37995946407318115]","[0.2790212631225586, 0.2747386395931244, 0.28296592831611633]","['7ZGNXdvyr6UTLsuQKwBpHA_13.pth', '7ZGNXdvyr6UTLsuQKwBpHA_40.pth']"
